month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-05,TOA PAYOH,3 ROOM,125,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 08 months,282000
2019-05,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 09 months,278888
2019-05,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,48 years 01 month,280000
2019-05,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,47 years 01 month,231000
2019-05,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,51 years 02 months,340000
2019-06,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,52 years 01 month,285000
2019-06,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,52 years 01 month,280000
2019-07,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,46 years 11 months,258000
2019-07,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1971,51 years 01 month,280000
2019-07,TOA PAYOH,3 ROOM,163,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,52 years 01 month,258888
2019-07,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1972,51 years 06 months,270000
2019-07,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1972,52 years 01 month,245000
2019-07,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,46 years 11 months,199000
2019-07,TOA PAYOH,3 ROOM,109,LOR 1 TOA PAYOH,01 TO 03,66,Improved,1970,49 years 06 months,268888
2019-07,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,01 TO 03,64,Improved,1968,47 years 11 months,233000
2019-07,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1968,47 years 11 months,280000
2019-08,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 05 months,220000
2019-08,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 05 months,277500
2019-08,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1972,51 years 11 months,230000
2019-08,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,49 years 05 months,180000
2019-08,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,51 years 05 months,336000
2019-08,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,47 years 10 months,256000
2019-09,TOA PAYOH,3 ROOM,100,LOR 1 TOA PAYOH,07 TO 09,68,Improved,1970,49 years 04 months,250000
2019-09,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,46 years 09 months,290000
2019-09,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,49 years 05 months,220000
2019-09,TOA PAYOH,3 ROOM,124,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 04 months,308000
2019-09,TOA PAYOH,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1972,51 years 10 months,220000
2019-09,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,51 years 04 months,265000
2019-10,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,46 years 08 months,255500
2019-10,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,13 TO 15,67,Improved,1970,49 years 04 months,300000
2019-10,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,50 years 09 months,290000
2019-10,TOA PAYOH,3 ROOM,169,LOR 1 TOA PAYOH,10 TO 12,76,Improved,1972,51 years 09 months,365000
2019-10,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,46 years 08 months,200000
2019-11,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,46 years 08 months,262500
2019-11,TOA PAYOH,3 ROOM,126,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 03 months,280000
2019-11,TOA PAYOH,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1971,50 years 09 months,355000
2019-11,TOA PAYOH,3 ROOM,128,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 02 months,290000
2019-11,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,47 years 07 months,235000
2019-12,TOA PAYOH,3 ROOM,158,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,51 years 01 month,310000
2019-12,TOA PAYOH,3 ROOM,123,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 02 months,272000
2019-12,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,46 years 06 months,235000
2019-12,TOA PAYOH,3 ROOM,159,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1972,51 years 01 month,290000
2019-12,TOA PAYOH,3 ROOM,107,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 01 month,228000
2019-04,TOA PAYOH,3 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,92 years 01 month,625000
2019-04,TOA PAYOH,3 ROOM,139A,LOR 1A TOA PAYOH,01 TO 03,70,DBSS,2012,91 years 11 months,515000
2019-10,TOA PAYOH,3 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,91 years 07 months,645000
2019-06,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,Improved,1970,49 years 08 months,240000
2019-11,TOA PAYOH,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,Improved,1970,49 years 02 months,266000
2019-03,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,07 TO 09,68,Improved,1970,49 years 11 months,275000
2019-05,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,68,Improved,1970,49 years 09 months,308000
2019-06,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,10 TO 12,68,Improved,1970,49 years 08 months,275000
2019-06,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,01 TO 03,68,Improved,1970,49 years 07 months,221800
2019-07,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,04 TO 06,68,Improved,1970,49 years 06 months,255000
2019-11,TOA PAYOH,3 ROOM,91,LOR 3 TOA PAYOH,13 TO 15,68,Improved,1970,49 years 02 months,250000
2019-12,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,Improved,1970,49 years 01 month,268000
2019-12,TOA PAYOH,3 ROOM,96,LOR 3 TOA PAYOH,10 TO 12,68,Improved,1970,49 years 01 month,270000
2019-03,TOA PAYOH,3 ROOM,70,LOR 4 TOA PAYOH,01 TO 03,64,Standard,1969,48 years 11 months,238000
2019-04,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,51 years 10 months,295000
2019-04,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,Standard,1969,48 years 09 months,220000
2019-04,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,51 years 09 months,260000
2019-04,TOA PAYOH,3 ROOM,56,LOR 4 TOA PAYOH,01 TO 03,54,Standard,1967,47 years 02 months,200000
2019-04,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,52 years 09 months,232000
2019-05,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,07 TO 09,68,Improved,1972,51 years 09 months,298000
2019-05,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,52 years 08 months,285000
2019-06,TOA PAYOH,3 ROOM,92,LOR 4 TOA PAYOH,01 TO 03,60,Standard,1967,47 years 01 month,222000
2019-06,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,07 TO 09,64,Standard,1969,48 years 07 months,225000
2019-07,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,51 years 06 months,235000
2019-07,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,51 years 06 months,260000
2019-07,TOA PAYOH,3 ROOM,69,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,52 years 06 months,250000
2019-07,TOA PAYOH,3 ROOM,95,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,46 years 11 months,200880
2019-08,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,51 years 05 months,288000
2019-09,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,19 TO 21,68,Improved,1972,51 years 05 months,276000
2019-09,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,04 TO 06,68,Improved,1972,51 years 04 months,222000
2019-09,TOA PAYOH,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,52 years 04 months,282000
2019-09,TOA PAYOH,3 ROOM,58,LOR 4 TOA PAYOH,04 TO 06,66,Standard,1967,46 years 09 months,260000
2019-09,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,04 TO 06,64,Standard,1969,48 years 04 months,238000
2019-10,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,51 years 04 months,270000
2019-10,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,46 years 08 months,228000
2019-10,TOA PAYOH,3 ROOM,85C,LOR 4 TOA PAYOH,19 TO 21,68,Improved,1972,51 years 03 months,280000
2019-10,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,16 TO 18,78,Improved,1972,51 years 03 months,285000
2019-10,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,04 TO 06,68,Improved,1972,51 years 03 months,265000
2019-11,TOA PAYOH,3 ROOM,95,LOR 4 TOA PAYOH,04 TO 06,60,Standard,1967,46 years 07 months,235000
2019-12,TOA PAYOH,3 ROOM,85B,LOR 4 TOA PAYOH,07 TO 09,78,Improved,1972,51 years 02 months,300000
2019-12,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,07 TO 09,78,Improved,1972,51 years 02 months,305000
2019-12,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,01 TO 03,64,Standard,1969,48 years 01 month,205000
2019-12,TOA PAYOH,3 ROOM,66,LOR 4 TOA PAYOH,10 TO 12,72,Standard,1969,48 years 01 month,265000
2019-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 09 months,220000
2019-04,TOA PAYOH,3 ROOM,59,LOR 5 TOA PAYOH,04 TO 06,61,Standard,1973,52 years 09 months,225000
2019-04,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 09 months,245000
2019-05,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,01 TO 03,77,Improved,1970,49 years 08 months,170000
2019-06,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 08 months,260000
2019-06,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 07 months,260000
2019-06,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68,Improved,1968,48 years,228000
2019-06,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 07 months,239000
2019-07,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,49 years 06 months,245000
2019-08,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,07 TO 09,65,Improved,1967,46 years 10 months,220000
2019-09,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,04 TO 06,68,Improved,1968,47 years 09 months,225000
2019-09,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,07 TO 09,68,Improved,1968,47 years 09 months,230000
2019-09,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 04 months,223000
2019-11,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,07 TO 09,68,Improved,1968,47 years 07 months,233000
2019-11,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 03 months,235000
2019-11,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 02 months,280000
2019-11,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,04 TO 06,67,Improved,1970,49 years 02 months,222000
2019-12,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 02 months,270000
2019-12,TOA PAYOH,3 ROOM,34,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 01 month,223800
2019-12,TOA PAYOH,3 ROOM,38,LOR 5 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 01 month,255000
2019-04,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,16 TO 18,63,Standard,1983,63 years 03 months,290000
2019-08,TOA PAYOH,3 ROOM,47,LOR 6 TOA PAYOH,01 TO 03,67,Standard,1969,48 years 05 months,239500
2019-10,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,13 TO 15,63,Standard,1983,62 years 08 months,258000
2019-10,TOA PAYOH,3 ROOM,51,LOR 6 TOA PAYOH,04 TO 06,63,Standard,1983,62 years 08 months,270000
2019-03,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,50 years 05 months,235000
2019-03,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,77,Improved,1971,50 years 11 months,240000
2019-03,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,50 years 04 months,230000
2019-04,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,50 years 04 months,235000
2019-04,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,50 years 04 months,258000
2019-04,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,50 years 03 months,242500
2019-04,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,50 years 03 months,218000
2019-04,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,50 years 03 months,232000
2019-04,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,49 years 02 months,210000
2019-04,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,49 years 02 months,205000
2019-05,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,49 years 02 months,258000
2019-05,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,50 years 03 months,245000
2019-05,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,50 years 03 months,228000
2019-05,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,50 years 02 months,210000
2019-06,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,50 years 02 months,242000
2019-06,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 18,67,Improved,1971,50 years 08 months,245000
2019-06,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,50 years 01 month,246000
2019-07,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1970,50 years 01 month,236000
2019-07,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,48 years 11 months,237000
2019-07,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,13 TO 15,67,Improved,1971,50 years 06 months,238000
2019-07,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,50 years,222000
2019-08,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1969,48 years 10 months,245000
2019-08,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,49 years 11 months,233000
2019-09,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1969,48 years 09 months,212000
2019-09,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1969,48 years 09 months,208000
2019-09,TOA PAYOH,3 ROOM,8,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,49 years 10 months,215000
2019-09,TOA PAYOH,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1969,48 years 10 months,242000
2019-09,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1971,50 years 04 months,228000
2019-09,TOA PAYOH,3 ROOM,3,LOR 7 TOA PAYOH,01 TO 03,68,Improved,1969,48 years 09 months,218000
2019-10,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,49 years 09 months,245000
2019-10,TOA PAYOH,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,49 years 10 months,270000
2019-10,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,48 years 09 months,238000
2019-11,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1971,50 years 03 months,280000
2019-11,TOA PAYOH,3 ROOM,17,LOR 7 TOA PAYOH,13 TO 15,67,Improved,1971,50 years 03 months,248000
2019-11,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,48 years 08 months,225000
2019-11,TOA PAYOH,3 ROOM,18,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,49 years 08 months,225000
2019-11,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,49 years 08 months,208000
2019-11,TOA PAYOH,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,49 years 09 months,192500
2019-11,TOA PAYOH,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,49 years 08 months,203000
2019-12,TOA PAYOH,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,49 years 07 months,200000
2019-12,TOA PAYOH,3 ROOM,2,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1969,48 years 06 months,220000
2019-03,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,56 years 03 months,200000
2019-04,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,56 years 08 months,232000
2019-04,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,56 years 01 month,230000
2019-04,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,56 years 07 months,238000
2019-05,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,77,Improved,1981,61 years 05 months,312500
2019-06,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,56 years 01 month,240000
2019-06,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,55 years 11 months,230000
2019-06,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,04 TO 06,66,Improved,1981,61 years 04 months,228000
2019-07,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,56 years 04 months,235000
2019-07,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,56 years 04 months,222000
2019-08,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,56 years 03 months,230000
2019-08,TOA PAYOH,3 ROOM,232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,56 years 03 months,215000
2019-09,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,55 years 08 months,210000
2019-09,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,55 years 08 months,235000
2019-09,TOA PAYOH,3 ROOM,225,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,55 years 08 months,238000
2019-09,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,56 years 02 months,235000
2019-09,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,55 years 08 months,225000
2019-10,TOA PAYOH,3 ROOM,233,LOR 8 TOA PAYOH,10 TO 12,66,Improved,1981,61 years,238000
2019-12,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,56 years,230000
2019-12,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,55 years 05 months,235000
2019-04,TOA PAYOH,3 ROOM,118,POTONG PASIR AVENUE 1,01 TO 03,67,New Generation,1984,64 years 06 months,273000
2019-05,TOA PAYOH,3 ROOM,105,POTONG PASIR AVENUE 1,04 TO 06,74,Model A,1984,64 years 03 months,370000
2019-05,TOA PAYOH,3 ROOM,107,POTONG PASIR AVENUE 1,10 TO 12,74,Model A,1984,64 years 03 months,390000
2019-05,TOA PAYOH,3 ROOM,146,POTONG PASIR AVENUE 1,04 TO 06,64,Simplified,1998,78 years 05 months,355000
2019-05,TOA PAYOH,3 ROOM,109,POTONG PASIR AVENUE 1,04 TO 06,74,Model A,1984,64 years 02 months,435000
2019-05,TOA PAYOH,3 ROOM,101,POTONG PASIR AVENUE 1,13 TO 15,74,Model A,1984,64 years 04 months,450000
2019-06,TOA PAYOH,3 ROOM,117,POTONG PASIR AVENUE 1,01 TO 03,67,New Generation,1984,64 years 05 months,295000
2019-06,TOA PAYOH,3 ROOM,106,POTONG PASIR AVENUE 1,04 TO 06,74,Model A,1984,64 years 01 month,400000
2019-07,TOA PAYOH,3 ROOM,101,POTONG PASIR AVENUE 1,13 TO 15,83,Model A,1984,64 years 02 months,430000
2019-07,TOA PAYOH,3 ROOM,107,POTONG PASIR AVENUE 1,01 TO 03,74,Model A,1984,64 years 01 month,407000
2019-08,TOA PAYOH,3 ROOM,119,POTONG PASIR AVENUE 1,01 TO 03,67,New Generation,1984,64 years 03 months,318000
2019-08,TOA PAYOH,3 ROOM,105,POTONG PASIR AVENUE 1,10 TO 12,74,Model A,1984,63 years 11 months,385000
2019-08,TOA PAYOH,3 ROOM,106,POTONG PASIR AVENUE 1,01 TO 03,74,Model A,1984,63 years 11 months,410000
2019-09,TOA PAYOH,3 ROOM,109,POTONG PASIR AVENUE 1,01 TO 03,81,Model A,1984,63 years 10 months,380000
2019-09,TOA PAYOH,3 ROOM,104,POTONG PASIR AVENUE 1,10 TO 12,74,Model A,1984,64 years 02 months,378000
2019-09,TOA PAYOH,3 ROOM,113,POTONG PASIR AVENUE 1,04 TO 06,67,New Generation,1984,64 years 01 month,326000
2019-09,TOA PAYOH,3 ROOM,146,POTONG PASIR AVENUE 1,01 TO 03,64,Simplified,1998,78 years,358000
2019-09,TOA PAYOH,3 ROOM,115,POTONG PASIR AVENUE 1,01 TO 03,67,New Generation,1984,64 years 01 month,305000
2019-10,TOA PAYOH,3 ROOM,120,POTONG PASIR AVENUE 1,10 TO 12,67,New Generation,1984,64 years 01 month,360000
2019-10,TOA PAYOH,3 ROOM,103,POTONG PASIR AVENUE 1,01 TO 03,80,Model A,1984,63 years 04 months,386000
2019-11,TOA PAYOH,3 ROOM,108,POTONG PASIR AVENUE 1,07 TO 09,74,Model A,1984,63 years 09 months,390000
2019-11,TOA PAYOH,3 ROOM,103,POTONG PASIR AVENUE 1,01 TO 03,74,Model A,1984,63 years 04 months,386000
2019-11,TOA PAYOH,3 ROOM,117,POTONG PASIR AVENUE 1,04 TO 06,67,New Generation,1984,63 years 11 months,305000
2019-11,TOA PAYOH,3 ROOM,102,POTONG PASIR AVENUE 1,01 TO 03,74,Model A,1984,63 years 05 months,378000
2019-11,TOA PAYOH,3 ROOM,106,POTONG PASIR AVENUE 1,01 TO 03,81,Model A,1984,63 years 08 months,357800
2019-12,TOA PAYOH,3 ROOM,119,POTONG PASIR AVENUE 1,10 TO 12,67,New Generation,1984,63 years 11 months,308000
2019-12,TOA PAYOH,3 ROOM,104,POTONG PASIR AVENUE 1,07 TO 09,74,Model A,1984,63 years 11 months,418000
2019-12,TOA PAYOH,3 ROOM,107,POTONG PASIR AVENUE 1,07 TO 09,74,Model A,1984,63 years 07 months,400000
2019-07,TOA PAYOH,3 ROOM,143,POTONG PASIR AVENUE 2,01 TO 03,74,Model A,1984,64 years 09 months,395000
2019-10,TOA PAYOH,3 ROOM,145,POTONG PASIR AVENUE 2,07 TO 09,74,Model A,1984,63 years 09 months,420000
2019-10,TOA PAYOH,3 ROOM,143,POTONG PASIR AVENUE 2,10 TO 12,74,Model A,1984,63 years 09 months,430000
2019-04,TOA PAYOH,3 ROOM,140,POTONG PASIR AVENUE 3,07 TO 09,75,Model A,1984,64 years 04 months,408000
2019-04,TOA PAYOH,3 ROOM,139,POTONG PASIR AVENUE 3,07 TO 09,74,Model A,1984,64 years 04 months,375000
2019-06,TOA PAYOH,3 ROOM,134,POTONG PASIR AVENUE 3,01 TO 03,74,Model A,1984,64 years 02 months,360000
2019-06,TOA PAYOH,3 ROOM,134,POTONG PASIR AVENUE 3,04 TO 06,74,Model A,1984,64 years 01 month,370000
2019-08,TOA PAYOH,3 ROOM,139,POTONG PASIR AVENUE 3,07 TO 09,74,Model A,1984,63 years 11 months,383888
2019-11,TOA PAYOH,3 ROOM,137,POTONG PASIR AVENUE 3,04 TO 06,74,Model A,1984,63 years 08 months,390000
2019-03,TOA PAYOH,3 ROOM,183,TOA PAYOH CENTRAL,01 TO 03,67,Improved,1972,52 years 05 months,310000
2019-06,TOA PAYOH,3 ROOM,178,TOA PAYOH CENTRAL,01 TO 03,67,Improved,1972,52 years 02 months,308000
2019-06,TOA PAYOH,3 ROOM,183,TOA PAYOH CENTRAL,01 TO 03,67,Improved,1972,52 years 02 months,342000
2019-07,TOA PAYOH,3 ROOM,183,TOA PAYOH CENTRAL,04 TO 06,64,Improved,1972,52 years,340000
2019-03,TOA PAYOH,3 ROOM,25,TOA PAYOH EASTREET,07 TO 09,67,Improved,1971,50 years 10 months,255000
